street;date;consumption_kwh_per_minute
223 Cherry Lane;2006-12-19;0.00577
224 Grape Street;2006-12-19;0.00577
225 Banana Boulevard;2006-12-19;0.00577
221 Apple Lane;2006-12-19;0.00607
222 Orange Avenue;2006-12-19;0.00607
223 Cherry Lane;2006-12-19;0.00607
224 Grape Street;2006-12-19;0.00607
225 Banana Boulevard;2006-12-19;0.00607
221 Apple Lane;2006-12-19;0.00573
222 Orange Avenue;2006-12-19;0.00573
223 Cherry Lane;2006-12-19;0.00573
224 Grape Street;2006-12-19;0.00573
225 Banana Boulevard;2006-12-19;0.00573
221 Apple Lane;2006-12-19;0.006
222 Orange Avenue;2006-12-19;0.006
223 Cherry Lane;2006-12-19;0.006
224 Grape Street;2006-12-19;0.006
225 Banana Boulevard;2006-12-19;0.006
221 Apple Lane;2006-12-19;0.00567
222 Orange Avenue;2006-12-19;0.00567
223 Cherry Lane;2006-12-19;0.00567
224 Grape Street;2006-12-19;0.00567
225 Banana Boulevard;2006-12-19;0.00567
221 Apple Lane;2006-12-19;0.006
222 Orange Avenue;2006-12-19;0.006
223 Cherry Lane;2006-12-19;0.006
224 Grape Street;2006-12-19;0.006
225 Banana Boulevard;2006-12-19;0.006
221 Apple Lane;2006-12-19;0.00427
222 Orange Avenue;2006-12-19;0.00427
223 Cherry Lane;2006-12-19;0.00427
224 Grape Street;2006-12-19;0.00427
225 Banana Boulevard;2006-12-19;0.00427
221 Apple Lane;2006-12-19;0.00443
222 Orange Avenue;2006-12-19;0.00443
223 Cherry Lane;2006-12-19;0.00443
224 Grape Street;2006-12-19;0.00443
225 Banana Boulevard;2006-12-19;0.00443
221 Apple Lane;2006-12-19;0.0041
222 Orange Avenue;2006-12-19;0.0041
223 Cherry Lane;2006-12-19;0.0041
224 Grape Street;2006-12-19;0.0041
225 Banana Boulevard;2006-12-19;0.0041
221 Apple Lane;2006-12-19;0.00447
222 Orange Avenue;2006-12-19;0.00447
223 Cherry Lane;2006-12-19;0.00447
224 Grape Street;2006-12-19;0.00447
225 Banana Boulevard;2006-12-19;0.00447
221 Apple Lane;2006-12-19;0.00417
222 Orange Avenue;2006-12-19;0.00417
223 Cherry Lane;2006-12-19;0.00417
224 Grape Street;2006-12-19;0.00417
225 Banana Boulevard;2006-12-19;0.00417
221 Apple Lane;2006-12-19;0.00443
222 Orange Avenue;2006-12-19;0.00443
223 Cherry Lane;2006-12-19;0.00443
224 Grape Street;2006-12-19;0.00443
225 Banana Boulevard;2006-12-19;0.00443
221 Apple Lane;2006-12-19;0.00413
222 Orange Avenue;2006-12-19;0.00413
223 Cherry Lane;2006-12-19;0.00413
224 Grape Street;2006-12-19;0.00413
225 Banana Boulevard;2006-12-19;0.00413
221 Apple Lane;2006-12-19;0.00447
222 Orange Avenue;2006-12-19;0.00447
223 Cherry Lane;2006-12-19;0.00447
224 Grape Street;2006-12-19;0.00447
225 Banana Boulevard;2006-12-19;0.00447
221 Apple Lane;2006-12-19;0.00413
222 Orange Avenue;2006-12-19;0.00413
223 Cherry Lane;2006-12-19;0.00413
224 Grape Street;2006-12-19;0.00413
225 Banana Boulevard;2006-12-19;0.00413
221 Apple Lane;2006-12-19;0.00443
222 Orange Avenue;2006-12-19;0.00443
223 Cherry Lane;2006-12-19;0.00443
224 Grape Street;2006-12-19;0.00443
225 Banana Boulevard;2006-12-19;0.00443
221 Apple Lane;2006-12-19;0.00413
222 Orange Avenue;2006-12-19;0.00413
223 Cherry Lane;2006-12-19;0.00413
224 Grape Street;2006-12-19;0.00413
225 Banana Boulevard;2006-12-19;0.00413
221 Apple Lane;2006-12-19;0.00443
222 Orange Avenue;2006-12-19;0.00443
223 Cherry Lane;2006-12-19;0.00443
224 Grape Street;2006-12-19;0.00443
225 Banana Boulevard;2006-12-19;0.00443
221 Apple Lane;2006-12-19;0.00457
222 Orange Avenue;2006-12-19;0.00457
223 Cherry Lane;2006-12-19;0.00457
224 Grape Street;2006-12-19;0.00457
225 Banana Boulevard;2006-12-19;0.00457
221 Apple Lane;2006-12-19;0.0056
222 Orange Avenue;2006-12-19;0.0056
223 Cherry Lane;2006-12-19;0.0056
224 Grape Street;2006-12-19;0.0056
225 Banana Boulevard;2006-12-19;0.0056
221 Apple Lane;2006-12-19;0.0057
222 Orange Avenue;2006-12-19;0.0057
223 Cherry Lane;2006-12-19;0.0057
224 Grape Street;2006-12-19;0.0057
225 Banana Boulevard;2006-12-19;0.0057
221 Apple Lane;2006-12-19;0.0054
222 Orange Avenue;2006-12-19;0.0054
223 Cherry Lane;2006-12-19;0.0054
224 Grape Street;2006-12-19;0.0054
225 Banana Boulevard;2006-12-19;0.0054
221 Apple Lane;2006-12-19;0.0057
222 Orange Avenue;2006-12-19;0.0057
223 Cherry Lane;2006-12-19;0.0057
224 Grape Street;2006-12-19;0.0057
225 Banana Boulevard;2006-12-19;0.0057
221 Apple Lane;2006-12-19;0.00537
222 Orange Avenue;2006-12-19;0.00537
223 Cherry Lane;2006-12-19;0.00537
224 Grape Street;2006-12-19;0.00537
225 Banana Boulevard;2006-12-19;0.00537
221 Apple Lane;2006-12-19;0.0057
222 Orange Avenue;2006-12-19;0.0057
223 Cherry Lane;2006-12-19;0.0057
224 Grape Street;2006-12-19;0.0057
225 Banana Boulevard;2006-12-19;0.0057
221 Apple Lane;2006-12-19;0.00537
222 Orange Avenue;2006-12-19;0.00537
223 Cherry Lane;2006-12-19;0.00537
224 Grape Street;2006-12-19;0.00537
225 Banana Boulevard;2006-12-19;0.00537
221 Apple Lane;2006-12-19;0.00563
222 Orange Avenue;2006-12-19;0.00563
223 Cherry Lane;2006-12-19;0.00563
224 Grape Street;2006-12-19;0.00563
225 Banana Boulevard;2006-12-19;0.00563
221 Apple Lane;2006-12-19;0.00443
222 Orange Avenue;2006-12-19;0.00443
223 Cherry Lane;2006-12-19;0.00443
224 Grape Street;2006-12-19;0.00443
225 Banana Boulevard;2006-12-19;0.00443
221 Apple Lane;2006-12-19;0.0044
222 Orange Avenue;2006-12-19;0.0044
223 Cherry Lane;2006-12-19;0.0044
224 Grape Street;2006-12-19;0.0044
225 Banana Boulevard;2006-12-19;0.0044
221 Apple Lane;2006-12-19;0.0041
222 Orange Avenue;2006-12-19;0.0041
223 Cherry Lane;2006-12-19;0.0041
224 Grape Street;2006-12-19;0.0041
225 Banana Boulevard;2006-12-19;0.0041
221 Apple Lane;2006-12-19;0.0044
222 Orange Avenue;2006-12-19;0.0044
223 Cherry Lane;2006-12-19;0.0044
224 Grape Street;2006-12-19;0.0044
225 Banana Boulevard;2006-12-19;0.0044
221 Apple Lane;2006-12-19;0.00547
222 Orange Avenue;2006-12-19;0.00547
223 Cherry Lane;2006-12-19;0.00547
224 Grape Street;2006-12-19;0.00547
225 Banana Boulevard;2006-12-19;0.00547
221 Apple Lane;2006-12-19;0.0063
222 Orange Avenue;2006-12-19;0.0063
223 Cherry Lane;2006-12-19;0.0063
224 Grape Street;2006-12-19;0.0063
225 Banana Boulevard;2006-12-19;0.0063
221 Apple Lane;2006-12-19;0.0059
222 Orange Avenue;2006-12-19;0.0059
223 Cherry Lane;2006-12-19;0.0059
224 Grape Street;2006-12-19;0.0059
225 Banana Boulevard;2006-12-19;0.0059
221 Apple Lane;2006-12-19;0.0062
222 Orange Avenue;2006-12-19;0.0062
223 Cherry Lane;2006-12-19;0.0062
224 Grape Street;2006-12-19;0.0062
225 Banana Boulevard;2006-12-19;0.0062
221 Apple Lane;2006-12-19;0.00583
222 Orange Avenue;2006-12-19;0.00583
223 Cherry Lane;2006-12-19;0.00583
224 Grape Street;2006-12-19;0.00583
225 Banana Boulevard;2006-12-19;0.00583
221 Apple Lane;2006-12-19;0.00617
222 Orange Avenue;2006-12-19;0.00617
223 Cherry Lane;2006-12-19;0.00617
224 Grape Street;2006-12-19;0.00617
225 Banana Boulevard;2006-12-19;0.00617
221 Apple Lane;2006-12-19;0.0058
222 Orange Avenue;2006-12-19;0.0058
223 Cherry Lane;2006-12-19;0.0058
224 Grape Street;2006-12-19;0.0058
225 Banana Boulevard;2006-12-19;0.0058
221 Apple Lane;2006-12-19;0.00607
222 Orange Avenue;2006-12-19;0.00607
223 Cherry Lane;2006-12-19;0.00607
224 Grape Street;2006-12-19;0.00607
225 Banana Boulevard;2006-12-19;0.00607
221 Apple Lane;2006-12-19;0.00577
222 Orange Avenue;2006-12-19;0.00577
223 Cherry Lane;2006-12-19;0.00577
224 Grape Street;2006-12-19;0.00577
225 Banana Boulevard;2006-12-19;0.00577
221 Apple Lane;2006-12-19;0.00603
222 Orange Avenue;2006-12-19;0.00603
223 Cherry Lane;2006-12-19;0.00603
224 Grape Street;2006-12-19;0.00603
225 Banana Boulevard;2006-12-19;0.00603
221 Apple Lane;2006-12-19;0.0057
222 Orange Avenue;2006-12-19;0.0057
223 Cherry Lane;2006-12-19;0.0057
224 Grape Street;2006-12-19;0.0057
225 Banana Boulevard;2006-12-19;0.0057
221 Apple Lane;2006-12-19;0.006
222 Orange Avenue;2006-12-19;0.006
223 Cherry Lane;2006-12-19;0.006
224 Grape Street;2006-12-19;0.006
225 Banana Boulevard;2006-12-19;0.006
221 Apple Lane;2006-12-19;0.00563
222 Orange Avenue;2006-12-19;0.00563
223 Cherry Lane;2006-12-19;0.00563
224 Grape Street;2006-12-19;0.00563
225 Banana Boulevard;2006-12-19;0.00563
221 Apple Lane;2006-12-19;0.0052
222 Orange Avenue;2006-12-19;0.0052
223 Cherry Lane;2006-12-19;0.0052
224 Grape Street;2006-12-19;0.0052
225 Banana Boulevard;2006-12-19;0.0052
221 Apple Lane;2006-12-19;0.00407
222 Orange Avenue;2006-12-19;0.00407
223 Cherry Lane;2006-12-19;0.00407
224 Grape Street;2006-12-19;0.00407
225 Banana Boulevard;2006-12-19;0.00407
221 Apple Lane;2006-12-19;0.00437
222 Orange Avenue;2006-12-19;0.00437
223 Cherry Lane;2006-12-19;0.00437
224 Grape Street;2006-12-19;0.00437
225 Banana Boulevard;2006-12-19;0.00437
221 Apple Lane;2006-12-19;0.00403
222 Orange Avenue;2006-12-19;0.00403
223 Cherry Lane;2006-12-19;0.00403
224 Grape Street;2006-12-19;0.00403
225 Banana Boulevard;2006-12-19;0.00403
221 Apple Lane;2006-12-19;0.00433
222 Orange Avenue;2006-12-19;0.00433
223 Cherry Lane;2006-12-19;0.00433
224 Grape Street;2006-12-19;0.00433
225 Banana Boulevard;2006-12-19;0.00433
221 Apple Lane;2006-12-19;0.0042
222 Orange Avenue;2006-12-19;0.0042
223 Cherry Lane;2006-12-19;0.0042
224 Grape Street;2006-12-19;0.0042
225 Banana Boulevard;2006-12-19;0.0042
221 Apple Lane;2006-12-19;0.0042
222 Orange Avenue;2006-12-19;0.0042
223 Cherry Lane;2006-12-19;0.0042
224 Grape Street;2006-12-19;0.0042
225 Banana Boulevard;2006-12-19;0.0042
221 Apple Lane;2006-12-19;0.0044
222 Orange Avenue;2006-12-19;0.0044
223 Cherry Lane;2006-12-19;0.0044
224 Grape Street;2006-12-19;0.0044
225 Banana Boulevard;2006-12-19;0.0044
221 Apple Lane;2006-12-19;0.0041
222 Orange Avenue;2006-12-19;0.0041
223 Cherry Lane;2006-12-19;0.0041
224 Grape Street;2006-12-19;0.0041
225 Banana Boulevard;2006-12-19;0.0041
221 Apple Lane;2006-12-19;0.00443
222 Orange Avenue;2006-12-19;0.00443
223 Cherry Lane;2006-12-19;0.00443
224 Grape Street;2006-12-19;0.00443
225 Banana Boulevard;2006-12-19;0.00443
221 Apple Lane;2006-12-19;0.00413
222 Orange Avenue;2006-12-19;0.00413
223 Cherry Lane;2006-12-19;0.00413
224 Grape Street;2006-12-19;0.00413
225 Banana Boulevard;2006-12-19;0.00413
221 Apple Lane;2006-12-19;0.00447
222 Orange Avenue;2006-12-19;0.00447
223 Cherry Lane;2006-12-19;0.00447
224 Grape Street;2006-12-19;0.00447
225 Banana Boulevard;2006-12-19;0.00447
221 Apple Lane;2006-12-19;0.0041
222 Orange Avenue;2006-12-19;0.0041
223 Cherry Lane;2006-12-19;0.0041
224 Grape Street;2006-12-19;0.0041
225 Banana Boulevard;2006-12-19;0.0041
221 Apple Lane;2006-12-19;0.0044
222 Orange Avenue;2006-12-19;0.0044
223 Cherry Lane;2006-12-19;0.0044
224 Grape Street;2006-12-19;0.0044
225 Banana Boulevard;2006-12-19;0.0044
221 Apple Lane;2006-12-19;0.00407
222 Orange Avenue;2006-12-19;0.00407
223 Cherry Lane;2006-12-19;0.00407
224 Grape Street;2006-12-19;0.00407
225 Banana Boulevard;2006-12-19;0.00407
221 Apple Lane;2006-12-19;0.0043
222 Orange Avenue;2006-12-19;0.0043
223 Cherry Lane;2006-12-19;0.0043
224 Grape Street;2006-12-19;0.0043
225 Banana Boulevard;2006-12-19;0.0043
221 Apple Lane;2006-12-19;0.00403
222 Orange Avenue;2006-12-19;0.00403
223 Cherry Lane;2006-12-19;0.00403
224 Grape Street;2006-12-19;0.00403
225 Banana Boulevard;2006-12-19;0.00403
221 Apple Lane;2006-12-19;0.00483
222 Orange Avenue;2006-12-19;0.00483
223 Cherry Lane;2006-12-19;0.00483
224 Grape Street;2006-12-19;0.00483
225 Banana Boulevard;2006-12-19;0.00483
221 Apple Lane;2006-12-19;0.0053
222 Orange Avenue;2006-12-19;0.0053
223 Cherry Lane;2006-12-19;0.0053
224 Grape Street;2006-12-19;0.0053
225 Banana Boulevard;2006-12-19;0.0053
221 Apple Lane;2006-12-19;0.0056
222 Orange Avenue;2006-12-19;0.0056
223 Cherry Lane;2006-12-19;0.0056
224 Grape Street;2006-12-19;0.0056
225 Banana Boulevard;2006-12-19;0.0056
221 Apple Lane;2006-12-19;0.0053
222 Orange Avenue;2006-12-19;0.0053
223 Cherry Lane;2006-12-19;0.0053
224 Grape Street;2006-12-19;0.0053
225 Banana Boulevard;2006-12-19;0.0053
221 Apple Lane;2006-12-19;0.00563
222 Orange Avenue;2006-12-19;0.00563
223 Cherry Lane;2006-12-19;0.00563
224 Grape Street;2006-12-19;0.00563
225 Banana Boulevard;2006-12-19;0.00563
221 Apple Lane;2006-12-19;0.0053
222 Orange Avenue;2006-12-19;0.0053
223 Cherry Lane;2006-12-19;0.0053
224 Grape Street;2006-12-19;0.0053
225 Banana Boulevard;2006-12-19;0.0053
221 Apple Lane;2006-12-19;0.00557
222 Orange Avenue;2006-12-19;0.00557
223 Cherry Lane;2006-12-19;0.00557
224 Grape Street;2006-12-19;0.00557
225 Banana Boulevard;2006-12-19;0.00557
221 Apple Lane;2006-12-19;0.0052
222 Orange Avenue;2006-12-19;0.0052
223 Cherry Lane;2006-12-19;0.0052
224 Grape Street;2006-12-19;0.0052
225 Banana Boulevard;2006-12-19;0.0052
221 Apple Lane;2006-12-19;0.00537
222 Orange Avenue;2006-12-19;0.00537
223 Cherry Lane;2006-12-19;0.00537
224 Grape Street;2006-12-19;0.00537
225 Banana Boulevard;2006-12-19;0.00537
221 Apple Lane;2006-12-19;0.0058
222 Orange Avenue;2006-12-19;0.0058
223 Cherry Lane;2006-12-19;0.0058
224 Grape Street;2006-12-19;0.0058
225 Banana Boulevard;2006-12-19;0.0058
221 Apple Lane;2006-12-19;0.00613
222 Orange Avenue;2006-12-19;0.00613
223 Cherry Lane;2006-12-19;0.00613
224 Grape Street;2006-12-19;0.00613
225 Banana Boulevard;2006-12-19;0.00613
221 Apple Lane;2006-12-19;0.00577
222 Orange Avenue;2006-12-19;0.00577
223 Cherry Lane;2006-12-19;0.00577
224 Grape Street;2006-12-19;0.00577
225 Banana Boulevard;2006-12-19;0.00577
221 Apple Lane;2006-12-19;0.00607
222 Orange Avenue;2006-12-19;0.00607
223 Cherry Lane;2006-12-19;0.00607
224 Grape Street;2006-12-19;0.00607
225 Banana Boulevard;2006-12-19;0.00607
221 Apple Lane;2006-12-19;0.00573
222 Orange Avenue;2006-12-19;0.00573
223 Cherry Lane;2006-12-19;0.00573
224 Grape Street;2006-12-19;0.00573
225 Banana Boulevard;2006-12-19;0.00573
221 Apple Lane;2006-12-19;0.00603
222 Orange Avenue;2006-12-19;0.00603
223 Cherry Lane;2006-12-19;0.00603
224 Grape Street;2006-12-19;0.00603
225 Banana Boulevard;2006-12-19;0.00603
221 Apple Lane;2006-12-19;0.0057
222 Orange Avenue;2006-12-19;0.0057
223 Cherry Lane;2006-12-19;0.0057
224 Grape Street;2006-12-19;0.0057
225 Banana Boulevard;2006-12-19;0.0057
221 Apple Lane;2006-12-19;0.006
222 Orange Avenue;2006-12-19;0.006
223 Cherry Lane;2006-12-19;0.006
224 Grape Street;2006-12-19;0.006
225 Banana Boulevard;2006-12-19;0.006
221 Apple Lane;2006-12-19;0.00567
222 Orange Avenue;2006-12-19;0.00567
223 Cherry Lane;2006-12-19;0.00567
224 Grape Street;2006-12-19;0.00567
225 Banana Boulevard;2006-12-19;0.00567
221 Apple Lane;2006-12-19;0.006
222 Orange Avenue;2006-12-19;0.006
223 Cherry Lane;2006-12-19;0.006
224 Grape Street;2006-12-19;0.006
225 Banana Boulevard;2006-12-19;0.006
221 Apple Lane;2006-12-19;0.0059
222 Orange Avenue;2006-12-19;0.0059
223 Cherry Lane;2006-12-19;0.0059
224 Grape Street;2006-12-19;0.0059
225 Banana Boulevard;2006-12-19;0.0059
221 Apple Lane;2006-12-19;0.0058
222 Orange Avenue;2006-12-19;0.0058
223 Cherry Lane;2006-12-19;0.0058
224 Grape Street;2006-12-19;0.0058
225 Banana Boulevard;2006-12-19;0.0058
221 Apple Lane;2006-12-19;0.00597
222 Orange Avenue;2006-12-19;0.00597
223 Cherry Lane;2006-12-19;0.00597
224 Grape Street;2006-12-19;0.00597
225 Banana Boulevard;2006-12-19;0.00597
221 Apple Lane;2006-12-19;0.0044
222 Orange Avenue;2006-12-19;0.0044
223 Cherry Lane;2006-12-19;0.0044
224 Grape Street;2006-12-19;0.0044
225 Banana Boulevard;2006-12-19;0.0044
221 Apple Lane;2006-12-19;0.0044
222 Orange Avenue;2006-12-19;0.0044
223 Cherry Lane;2006-12-19;0.0044
224 Grape Street;2006-12-19;0.0044
225 Banana Boulevard;2006-12-19;0.0044
221 Apple Lane;2006-12-19;0.00403
222 Orange Avenue;2006-12-19;0.00403
223 Cherry Lane;2006-12-19;0.00403
224 Grape Street;2006-12-19;0.00403
225 Banana Boulevard;2006-12-19;0.00403
221 Apple Lane;2006-12-19;0.00437
222 Orange Avenue;2006-12-19;0.00437
223 Cherry Lane;2006-12-19;0.00437
224 Grape Street;2006-12-19;0.00437
225 Banana Boulevard;2006-12-19;0.00437
221 Apple Lane;2006-12-19;0.00403
222 Orange Avenue;2006-12-19;0.00403
223 Cherry Lane;2006-12-19;0.00403
224 Grape Street;2006-12-19;0.00403
225 Banana Boulevard;2006-12-19;0.00403
221 Apple Lane;2006-12-19;0.00433
222 Orange Avenue;2006-12-19;0.00433
223 Cherry Lane;2006-12-19;0.00433
224 Grape Street;2006-12-19;0.00433
225 Banana Boulevard;2006-12-19;0.00433
221 Apple Lane;2006-12-19;0.00403
222 Orange Avenue;2006-12-19;0.00403
223 Cherry Lane;2006-12-19;0.00403
224 Grape Street;2006-12-19;0.00403
225 Banana Boulevard;2006-12-19;0.00403
221 Apple Lane;2006-12-19;0.00433
222 Orange Avenue;2006-12-19;0.00433
223 Cherry Lane;2006-12-19;0.00433
224 Grape Street;2006-12-19;0.00433
225 Banana Boulevard;2006-12-19;0.00433
221 Apple Lane;2006-12-19;0.00407
222 Orange Avenue;2006-12-19;0.00407
223 Cherry Lane;2006-12-19;0.00407
224 Grape Street;2006-12-19;0.00407
225 Banana Boulevard;2006-12-19;0.00407
221 Apple Lane;2006-12-19;0.0044
222 Orange Avenue;2006-12-19;0.0044
223 Cherry Lane;2006-12-19;0.0044
224 Grape Street;2006-12-19;0.0044
225 Banana Boulevard;2006-12-19;0.0044
221 Apple Lane;2006-12-19;0.00407
222 Orange Avenue;2006-12-19;0.00407
223 Cherry Lane;2006-12-19;0.00407
224 Grape Street;2006-12-19;0.00407
225 Banana Boulevard;2006-12-19;0.00407
221 Apple Lane;2006-12-19;0.00437
222 Orange Avenue;2006-12-19;0.00437
223 Cherry Lane;2006-12-19;0.00437
224 Grape Street;2006-12-19;0.00437
225 Banana Boulevard;2006-12-19;0.00437
221 Apple Lane;2006-12-19;0.00407
222 Orange Avenue;2006-12-19;0.00407
223 Cherry Lane;2006-12-19;0.00407
224 Grape Street;2006-12-19;0.00407
225 Banana Boulevard;2006-12-19;0.00407
221 Apple Lane;2006-12-19;0.0044
222 Orange Avenue;2006-12-19;0.0044
223 Cherry Lane;2006-12-19;0.0044
224 Grape Street;2006-12-19;0.0044
225 Banana Boulevard;2006-12-19;0.0044
221 Apple Lane;2006-12-19;0.00407
222 Orange Avenue;2006-12-19;0.00407
223 Cherry Lane;2006-12-19;0.00407
224 Grape Street;2006-12-19;0.00407
225 Banana Boulevard;2006-12-19;0.00407
221 Apple Lane;2006-12-19;0.0045
222 Orange Avenue;2006-12-19;0.0045
223 Cherry Lane;2006-12-19;0.0045
224 Grape Street;2006-12-19;0.0045
225 Banana Boulevard;2006-12-19;0.0045
221 Apple Lane;2006-12-19;0.0057
222 Orange Avenue;2006-12-19;0.0057
223 Cherry Lane;2006-12-19;0.0057
224 Grape Street;2006-12-19;0.0057
225 Banana Boulevard;2006-12-19;0.0057
221 Apple Lane;2006-12-19;0.00583
222 Orange Avenue;2006-12-19;0.00583
223 Cherry Lane;2006-12-19;0.00583
224 Grape Street;2006-12-19;0.00583
225 Banana Boulevard;2006-12-19;0.00583
221 Apple Lane;2006-12-19;0.0055
222 Orange Avenue;2006-12-19;0.0055
223 Cherry Lane;2006-12-19;0.0055
224 Grape Street;2006-12-19;0.0055
225 Banana Boulevard;2006-12-19;0.0055
221 Apple Lane;2006-12-19;0.00583
222 Orange Avenue;2006-12-19;0.00583
223 Cherry Lane;2006-12-19;0.00583
224 Grape Street;2006-12-19;0.00583
225 Banana Boulevard;2006-12-19;0.00583
221 Apple Lane;2006-12-19;0.00547
222 Orange Avenue;2006-12-19;0.00547
223 Cherry Lane;2006-12-19;0.00547
224 Grape Street;2006-12-19;0.00547
225 Banana Boulevard;2006-12-19;0.00547
221 Apple Lane;2006-12-19;0.00577
222 Orange Avenue;2006-12-19;0.00577
223 Cherry Lane;2006-12-19;0.00577
224 Grape Street;2006-12-19;0.00577
225 Banana Boulevard;2006-12-19;0.00577
221 Apple Lane;2006-12-19;0.0069
222 Orange Avenue;2006-12-19;0.0069
223 Cherry Lane;2006-12-19;0.0069
224 Grape Street;2006-12-19;0.0069
225 Banana Boulevard;2006-12-19;0.0069
221 Apple Lane;2006-12-19;0.007
222 Orange Avenue;2006-12-19;0.007
223 Cherry Lane;2006-12-19;0.007
224 Grape Street;2006-12-19;0.007
225 Banana Boulevard;2006-12-19;0.007
221 Apple Lane;2006-12-19;0.0067
222 Orange Avenue;2006-12-19;0.0067
223 Cherry Lane;2006-12-19;0.0067
224 Grape Street;2006-12-19;0.0067
225 Banana Boulevard;2006-12-19;0.0067
221 Apple Lane;2006-12-19;0.0075
222 Orange Avenue;2006-12-19;0.0075
223 Cherry Lane;2006-12-19;0.0075
224 Grape Street;2006-12-19;0.0075
225 Banana Boulevard;2006-12-19;0.0075
221 Apple Lane;2006-12-19;0.0086
222 Orange Avenue;2006-12-19;0.0086
223 Cherry Lane;2006-12-19;0.0086
224 Grape Street;2006-12-19;0.0086
225 Banana Boulevard;2006-12-19;0.0086
221 Apple Lane;2006-12-19;0.00873
222 Orange Avenue;2006-12-19;0.00873
223 Cherry Lane;2006-12-19;0.00873
224 Grape Street;2006-12-19;0.00873
225 Banana Boulevard;2006-12-19;0.00873
221 Apple Lane;2006-12-19;0.00867
222 Orange Avenue;2006-12-19;0.00867
223 Cherry Lane;2006-12-19;0.00867
224 Grape Street;2006-12-19;0.00867
225 Banana Boulevard;2006-12-19;0.00867
221 Apple Lane;2006-12-19;0.00833
222 Orange Avenue;2006-12-19;0.00833
223 Cherry Lane;2006-12-19;0.00833
224 Grape Street;2006-12-19;0.00833
225 Banana Boulevard;2006-12-19;0.00833
221 Apple Lane;2006-12-19;0.0075
222 Orange Avenue;2006-12-19;0.0075
223 Cherry Lane;2006-12-19;0.0075
224 Grape Street;2006-12-19;0.0075
225 Banana Boulevard;2006-12-19;0.0075
221 Apple Lane;2006-12-19;0.00703
222 Orange Avenue;2006-12-19;0.00703
223 Cherry Lane;2006-12-19;0.00703
224 Grape Street;2006-12-19;0.00703
225 Banana Boulevard;2006-12-19;0.00703
221 Apple Lane;2006-12-19;0.0073
222 Orange Avenue;2006-12-19;0.0073
223 Cherry Lane;2006-12-19;0.0073
224 Grape Street;2006-12-19;0.0073
225 Banana Boulevard;2006-12-19;0.0073
221 Apple Lane;2006-12-19;0.00693
222 Orange Avenue;2006-12-19;0.00693
223 Cherry Lane;2006-12-19;0.00693
224 Grape Street;2006-12-19;0.00693
225 Banana Boulevard;2006-12-19;0.00693
221 Apple Lane;2006-12-19;0.0072
222 Orange Avenue;2006-12-19;0.0072
223 Cherry Lane;2006-12-19;0.0072
224 Grape Street;2006-12-19;0.0072
225 Banana Boulevard;2006-12-19;0.0072
221 Apple Lane;2006-12-19;0.0069
222 Orange Avenue;2006-12-19;0.0069
223 Cherry Lane;2006-12-19;0.0069
224 Grape Street;2006-12-19;0.0069
225 Banana Boulevard;2006-12-19;0.0069
221 Apple Lane;2006-12-19;0.00717
222 Orange Avenue;2006-12-19;0.00717
223 Cherry Lane;2006-12-19;0.00717
224 Grape Street;2006-12-19;0.00717
225 Banana Boulevard;2006-12-19;0.00717
221 Apple Lane;2006-12-19;0.0068
222 Orange Avenue;2006-12-19;0.0068
223 Cherry Lane;2006-12-19;0.0068
224 Grape Street;2006-12-19;0.0068
225 Banana Boulevard;2006-12-19;0.0068
