street;date;consumption_kwh_per_minute
555 Oak Street;2006-12-20;0.02323
123 Fake Street;2006-12-20;0.02313
456 Elm Street;2006-12-20;0.02313
789 Maple Avenue;2006-12-20;0.02313
444 Pine Street;2006-12-20;0.02313
555 Oak Street;2006-12-20;0.02313
123 Fake Street;2006-12-20;0.02207
456 Elm Street;2006-12-20;0.02207
789 Maple Avenue;2006-12-20;0.02207
444 Pine Street;2006-12-20;0.02207
555 Oak Street;2006-12-20;0.02207
123 Fake Street;2006-12-20;0.02197
456 Elm Street;2006-12-20;0.02197
789 Maple Avenue;2006-12-20;0.02197
444 Pine Street;2006-12-20;0.02197
555 Oak Street;2006-12-20;0.02197
123 Fake Street;2006-12-20;0.0221
456 Elm Street;2006-12-20;0.0221
789 Maple Avenue;2006-12-20;0.0221
444 Pine Street;2006-12-20;0.0221
555 Oak Street;2006-12-20;0.0221
123 Fake Street;2006-12-20;0.022
456 Elm Street;2006-12-20;0.022
789 Maple Avenue;2006-12-20;0.022
444 Pine Street;2006-12-20;0.022
555 Oak Street;2006-12-20;0.022
123 Fake Street;2006-12-20;0.022
456 Elm Street;2006-12-20;0.022
789 Maple Avenue;2006-12-20;0.022
444 Pine Street;2006-12-20;0.022
555 Oak Street;2006-12-20;0.022
123 Fake Street;2006-12-20;0.02303
456 Elm Street;2006-12-20;0.02303
789 Maple Avenue;2006-12-20;0.02303
444 Pine Street;2006-12-20;0.02303
555 Oak Street;2006-12-20;0.02303
123 Fake Street;2006-12-20;0.0236
456 Elm Street;2006-12-20;0.0236
789 Maple Avenue;2006-12-20;0.0236
444 Pine Street;2006-12-20;0.0236
555 Oak Street;2006-12-20;0.0236
123 Fake Street;2006-12-20;0.02357
456 Elm Street;2006-12-20;0.02357
789 Maple Avenue;2006-12-20;0.02357
444 Pine Street;2006-12-20;0.02357
555 Oak Street;2006-12-20;0.02357
123 Fake Street;2006-12-20;0.02333
456 Elm Street;2006-12-20;0.02333
789 Maple Avenue;2006-12-20;0.02333
444 Pine Street;2006-12-20;0.02333
555 Oak Street;2006-12-20;0.02333
123 Fake Street;2006-12-20;0.02517
456 Elm Street;2006-12-20;0.02517
789 Maple Avenue;2006-12-20;0.02517
444 Pine Street;2006-12-20;0.02517
555 Oak Street;2006-12-20;0.02517
123 Fake Street;2006-12-20;0.02487
456 Elm Street;2006-12-20;0.02487
789 Maple Avenue;2006-12-20;0.02487
444 Pine Street;2006-12-20;0.02487
555 Oak Street;2006-12-20;0.02487
123 Fake Street;2006-12-20;0.02483
456 Elm Street;2006-12-20;0.02483
789 Maple Avenue;2006-12-20;0.02483
444 Pine Street;2006-12-20;0.02483
555 Oak Street;2006-12-20;0.02483
123 Fake Street;2006-12-20;0.02467
456 Elm Street;2006-12-20;0.02467
789 Maple Avenue;2006-12-20;0.02467
444 Pine Street;2006-12-20;0.02467
555 Oak Street;2006-12-20;0.02467
123 Fake Street;2006-12-20;0.0246
456 Elm Street;2006-12-20;0.0246
789 Maple Avenue;2006-12-20;0.0246
444 Pine Street;2006-12-20;0.0246
555 Oak Street;2006-12-20;0.0246
123 Fake Street;2006-12-20;0.0247
456 Elm Street;2006-12-20;0.0247
789 Maple Avenue;2006-12-20;0.0247
444 Pine Street;2006-12-20;0.0247
555 Oak Street;2006-12-20;0.0247
123 Fake Street;2006-12-20;0.02453
456 Elm Street;2006-12-20;0.02453
789 Maple Avenue;2006-12-20;0.02453
444 Pine Street;2006-12-20;0.02453
555 Oak Street;2006-12-20;0.02453
123 Fake Street;2006-12-20;0.0245
456 Elm Street;2006-12-20;0.0245
789 Maple Avenue;2006-12-20;0.0245
444 Pine Street;2006-12-20;0.0245
555 Oak Street;2006-12-20;0.0245
123 Fake Street;2006-12-20;0.02417
456 Elm Street;2006-12-20;0.02417
789 Maple Avenue;2006-12-20;0.02417
444 Pine Street;2006-12-20;0.02417
555 Oak Street;2006-12-20;0.02417
123 Fake Street;2006-12-20;0.0233
456 Elm Street;2006-12-20;0.0233
789 Maple Avenue;2006-12-20;0.0233
444 Pine Street;2006-12-20;0.0233
555 Oak Street;2006-12-20;0.0233
123 Fake Street;2006-12-20;0.02333
456 Elm Street;2006-12-20;0.02333
789 Maple Avenue;2006-12-20;0.02333
444 Pine Street;2006-12-20;0.02333
555 Oak Street;2006-12-20;0.02333
123 Fake Street;2006-12-20;0.02337
456 Elm Street;2006-12-20;0.02337
789 Maple Avenue;2006-12-20;0.02337
444 Pine Street;2006-12-20;0.02337
555 Oak Street;2006-12-20;0.02337
123 Fake Street;2006-12-20;0.02293
456 Elm Street;2006-12-20;0.02293
789 Maple Avenue;2006-12-20;0.02293
444 Pine Street;2006-12-20;0.02293
555 Oak Street;2006-12-20;0.02293
123 Fake Street;2006-12-20;0.02197
456 Elm Street;2006-12-20;0.02197
789 Maple Avenue;2006-12-20;0.02197
444 Pine Street;2006-12-20;0.02197
555 Oak Street;2006-12-20;0.02197
123 Fake Street;2006-12-20;0.022
456 Elm Street;2006-12-20;0.022
789 Maple Avenue;2006-12-20;0.022
444 Pine Street;2006-12-20;0.022
555 Oak Street;2006-12-20;0.022
123 Fake Street;2006-12-20;0.02197
456 Elm Street;2006-12-20;0.02197
789 Maple Avenue;2006-12-20;0.02197
444 Pine Street;2006-12-20;0.02197
555 Oak Street;2006-12-20;0.02197
123 Fake Street;2006-12-20;0.022
456 Elm Street;2006-12-20;0.022
789 Maple Avenue;2006-12-20;0.022
444 Pine Street;2006-12-20;0.022
555 Oak Street;2006-12-20;0.022
123 Fake Street;2006-12-20;0.02183
456 Elm Street;2006-12-20;0.02183
789 Maple Avenue;2006-12-20;0.02183
444 Pine Street;2006-12-20;0.02183
555 Oak Street;2006-12-20;0.02183
123 Fake Street;2006-12-20;0.02177
456 Elm Street;2006-12-20;0.02177
789 Maple Avenue;2006-12-20;0.02177
444 Pine Street;2006-12-20;0.02177
555 Oak Street;2006-12-20;0.02177
123 Fake Street;2006-12-20;0.022
456 Elm Street;2006-12-20;0.022
789 Maple Avenue;2006-12-20;0.022
444 Pine Street;2006-12-20;0.022
555 Oak Street;2006-12-20;0.022
123 Fake Street;2006-12-20;0.022
456 Elm Street;2006-12-20;0.022
789 Maple Avenue;2006-12-20;0.022
444 Pine Street;2006-12-20;0.022
555 Oak Street;2006-12-20;0.022
123 Fake Street;2006-12-20;0.02203
456 Elm Street;2006-12-20;0.02203
789 Maple Avenue;2006-12-20;0.02203
444 Pine Street;2006-12-20;0.02203
555 Oak Street;2006-12-20;0.02203
123 Fake Street;2006-12-20;0.0221
456 Elm Street;2006-12-20;0.0221
789 Maple Avenue;2006-12-20;0.0221
444 Pine Street;2006-12-20;0.0221
555 Oak Street;2006-12-20;0.0221
123 Fake Street;2006-12-20;0.02223
456 Elm Street;2006-12-20;0.02223
789 Maple Avenue;2006-12-20;0.02223
444 Pine Street;2006-12-20;0.02223
555 Oak Street;2006-12-20;0.02223
123 Fake Street;2006-12-20;0.02217
456 Elm Street;2006-12-20;0.02217
789 Maple Avenue;2006-12-20;0.02217
444 Pine Street;2006-12-20;0.02217
555 Oak Street;2006-12-20;0.02217
123 Fake Street;2006-12-20;0.0219
456 Elm Street;2006-12-20;0.0219
789 Maple Avenue;2006-12-20;0.0219
444 Pine Street;2006-12-20;0.0219
555 Oak Street;2006-12-20;0.0219
123 Fake Street;2006-12-20;0.02187
456 Elm Street;2006-12-20;0.02187
789 Maple Avenue;2006-12-20;0.02187
444 Pine Street;2006-12-20;0.02187
555 Oak Street;2006-12-20;0.02187
123 Fake Street;2006-12-20;0.02183
456 Elm Street;2006-12-20;0.02183
789 Maple Avenue;2006-12-20;0.02183
444 Pine Street;2006-12-20;0.02183
555 Oak Street;2006-12-20;0.02183
123 Fake Street;2006-12-20;0.02177
456 Elm Street;2006-12-20;0.02177
789 Maple Avenue;2006-12-20;0.02177
444 Pine Street;2006-12-20;0.02177
555 Oak Street;2006-12-20;0.02177
123 Fake Street;2006-12-20;0.02177
456 Elm Street;2006-12-20;0.02177
789 Maple Avenue;2006-12-20;0.02177
444 Pine Street;2006-12-20;0.02177
555 Oak Street;2006-12-20;0.02177
123 Fake Street;2006-12-20;0.0219
456 Elm Street;2006-12-20;0.0219
789 Maple Avenue;2006-12-20;0.0219
444 Pine Street;2006-12-20;0.0219
555 Oak Street;2006-12-20;0.0219
123 Fake Street;2006-12-20;0.0221
456 Elm Street;2006-12-20;0.0221
789 Maple Avenue;2006-12-20;0.0221
444 Pine Street;2006-12-20;0.0221
555 Oak Street;2006-12-20;0.0221
123 Fake Street;2006-12-20;0.02213
456 Elm Street;2006-12-20;0.02213
789 Maple Avenue;2006-12-20;0.02213
444 Pine Street;2006-12-20;0.02213
555 Oak Street;2006-12-20;0.02213
123 Fake Street;2006-12-20;0.0237
456 Elm Street;2006-12-20;0.0237
789 Maple Avenue;2006-12-20;0.0237
444 Pine Street;2006-12-20;0.0237
555 Oak Street;2006-12-20;0.0237
123 Fake Street;2006-12-20;0.02403
456 Elm Street;2006-12-20;0.02403
789 Maple Avenue;2006-12-20;0.02403
444 Pine Street;2006-12-20;0.02403
555 Oak Street;2006-12-20;0.02403
123 Fake Street;2006-12-20;0.02397
456 Elm Street;2006-12-20;0.02397
789 Maple Avenue;2006-12-20;0.02397
444 Pine Street;2006-12-20;0.02397
555 Oak Street;2006-12-20;0.02397
123 Fake Street;2006-12-20;0.02377
456 Elm Street;2006-12-20;0.02377
789 Maple Avenue;2006-12-20;0.02377
444 Pine Street;2006-12-20;0.02377
555 Oak Street;2006-12-20;0.02377
123 Fake Street;2006-12-20;0.02367
456 Elm Street;2006-12-20;0.02367
789 Maple Avenue;2006-12-20;0.02367
444 Pine Street;2006-12-20;0.02367
555 Oak Street;2006-12-20;0.02367
123 Fake Street;2006-12-20;0.02373
456 Elm Street;2006-12-20;0.02373
789 Maple Avenue;2006-12-20;0.02373
444 Pine Street;2006-12-20;0.02373
555 Oak Street;2006-12-20;0.02373
123 Fake Street;2006-12-20;0.0236
456 Elm Street;2006-12-20;0.0236
789 Maple Avenue;2006-12-20;0.0236
444 Pine Street;2006-12-20;0.0236
555 Oak Street;2006-12-20;0.0236
123 Fake Street;2006-12-20;0.0236
456 Elm Street;2006-12-20;0.0236
789 Maple Avenue;2006-12-20;0.0236
444 Pine Street;2006-12-20;0.0236
555 Oak Street;2006-12-20;0.0236
123 Fake Street;2006-12-20;0.0251
456 Elm Street;2006-12-20;0.0251
789 Maple Avenue;2006-12-20;0.0251
444 Pine Street;2006-12-20;0.0251
555 Oak Street;2006-12-20;0.0251
123 Fake Street;2006-12-20;0.01947
456 Elm Street;2006-12-20;0.01947
789 Maple Avenue;2006-12-20;0.01947
444 Pine Street;2006-12-20;0.01947
555 Oak Street;2006-12-20;0.01947
123 Fake Street;2006-12-20;0.00667
456 Elm Street;2006-12-20;0.00667
789 Maple Avenue;2006-12-20;0.00667
444 Pine Street;2006-12-20;0.00667
555 Oak Street;2006-12-20;0.00667
123 Fake Street;2006-12-20;0.0066
456 Elm Street;2006-12-20;0.0066
789 Maple Avenue;2006-12-20;0.0066
444 Pine Street;2006-12-20;0.0066
555 Oak Street;2006-12-20;0.0066
123 Fake Street;2006-12-20;0.0066
456 Elm Street;2006-12-20;0.0066
789 Maple Avenue;2006-12-20;0.0066
444 Pine Street;2006-12-20;0.0066
555 Oak Street;2006-12-20;0.0066
123 Fake Street;2006-12-20;0.00663
456 Elm Street;2006-12-20;0.00663
789 Maple Avenue;2006-12-20;0.00663
444 Pine Street;2006-12-20;0.00663
555 Oak Street;2006-12-20;0.00663
123 Fake Street;2006-12-20;0.00653
456 Elm Street;2006-12-20;0.00653
789 Maple Avenue;2006-12-20;0.00653
444 Pine Street;2006-12-20;0.00653
555 Oak Street;2006-12-20;0.00653
123 Fake Street;2006-12-20;0.00617
456 Elm Street;2006-12-20;0.00617
789 Maple Avenue;2006-12-20;0.00617
444 Pine Street;2006-12-20;0.00617
555 Oak Street;2006-12-20;0.00617
123 Fake Street;2006-12-20;0.00497
456 Elm Street;2006-12-20;0.00497
789 Maple Avenue;2006-12-20;0.00497
444 Pine Street;2006-12-20;0.00497
555 Oak Street;2006-12-20;0.00497
123 Fake Street;2006-12-20;0.00387
456 Elm Street;2006-12-20;0.00387
789 Maple Avenue;2006-12-20;0.00387
444 Pine Street;2006-12-20;0.00387
555 Oak Street;2006-12-20;0.00387
123 Fake Street;2006-12-20;0.0039
456 Elm Street;2006-12-20;0.0039
789 Maple Avenue;2006-12-20;0.0039
444 Pine Street;2006-12-20;0.0039
555 Oak Street;2006-12-20;0.0039
123 Fake Street;2006-12-20;0.0039
456 Elm Street;2006-12-20;0.0039
789 Maple Avenue;2006-12-20;0.0039
444 Pine Street;2006-12-20;0.0039
555 Oak Street;2006-12-20;0.0039
123 Fake Street;2006-12-20;0.00393
456 Elm Street;2006-12-20;0.00393
789 Maple Avenue;2006-12-20;0.00393
444 Pine Street;2006-12-20;0.00393
555 Oak Street;2006-12-20;0.00393
123 Fake Street;2006-12-20;0.00393
456 Elm Street;2006-12-20;0.00393
789 Maple Avenue;2006-12-20;0.00393
444 Pine Street;2006-12-20;0.00393
555 Oak Street;2006-12-20;0.00393
123 Fake Street;2006-12-20;0.00393
456 Elm Street;2006-12-20;0.00393
789 Maple Avenue;2006-12-20;0.00393
444 Pine Street;2006-12-20;0.00393
555 Oak Street;2006-12-20;0.00393
123 Fake Street;2006-12-20;0.0039
456 Elm Street;2006-12-20;0.0039
789 Maple Avenue;2006-12-20;0.0039
444 Pine Street;2006-12-20;0.0039
555 Oak Street;2006-12-20;0.0039
123 Fake Street;2006-12-20;0.0038
456 Elm Street;2006-12-20;0.0038
789 Maple Avenue;2006-12-20;0.0038
444 Pine Street;2006-12-20;0.0038
555 Oak Street;2006-12-20;0.0038
123 Fake Street;2006-12-20;0.00373
456 Elm Street;2006-12-20;0.00373
789 Maple Avenue;2006-12-20;0.00373
444 Pine Street;2006-12-20;0.00373
555 Oak Street;2006-12-20;0.00373
123 Fake Street;2006-12-20;0.00373
456 Elm Street;2006-12-20;0.00373
789 Maple Avenue;2006-12-20;0.00373
444 Pine Street;2006-12-20;0.00373
555 Oak Street;2006-12-20;0.00373
123 Fake Street;2006-12-20;0.00377
456 Elm Street;2006-12-20;0.00377
789 Maple Avenue;2006-12-20;0.00377
444 Pine Street;2006-12-20;0.00377
555 Oak Street;2006-12-20;0.00377
123 Fake Street;2006-12-20;0.00377
456 Elm Street;2006-12-20;0.00377
789 Maple Avenue;2006-12-20;0.00377
444 Pine Street;2006-12-20;0.00377
555 Oak Street;2006-12-20;0.00377
123 Fake Street;2006-12-20;0.0037
456 Elm Street;2006-12-20;0.0037
789 Maple Avenue;2006-12-20;0.0037
444 Pine Street;2006-12-20;0.0037
555 Oak Street;2006-12-20;0.0037
123 Fake Street;2006-12-20;0.00377
456 Elm Street;2006-12-20;0.00377
789 Maple Avenue;2006-12-20;0.00377
444 Pine Street;2006-12-20;0.00377
555 Oak Street;2006-12-20;0.00377
123 Fake Street;2006-12-20;0.0038
456 Elm Street;2006-12-20;0.0038
789 Maple Avenue;2006-12-20;0.0038
444 Pine Street;2006-12-20;0.0038
555 Oak Street;2006-12-20;0.0038
123 Fake Street;2006-12-20;0.0038
456 Elm Street;2006-12-20;0.0038
789 Maple Avenue;2006-12-20;0.0038
444 Pine Street;2006-12-20;0.0038
555 Oak Street;2006-12-20;0.0038
123 Fake Street;2006-12-20;0.0038
456 Elm Street;2006-12-20;0.0038
789 Maple Avenue;2006-12-20;0.0038
444 Pine Street;2006-12-20;0.0038
555 Oak Street;2006-12-20;0.0038
123 Fake Street;2006-12-20;0.0038
456 Elm Street;2006-12-20;0.0038
789 Maple Avenue;2006-12-20;0.0038
444 Pine Street;2006-12-20;0.0038
555 Oak Street;2006-12-20;0.0038
123 Fake Street;2006-12-20;0.00377
456 Elm Street;2006-12-20;0.00377
789 Maple Avenue;2006-12-20;0.00377
444 Pine Street;2006-12-20;0.00377
555 Oak Street;2006-12-20;0.00377
123 Fake Street;2006-12-20;0.00377
456 Elm Street;2006-12-20;0.00377
789 Maple Avenue;2006-12-20;0.00377
444 Pine Street;2006-12-20;0.00377
555 Oak Street;2006-12-20;0.00377
123 Fake Street;2006-12-20;0.00537
456 Elm Street;2006-12-20;0.00537
789 Maple Avenue;2006-12-20;0.00537
444 Pine Street;2006-12-20;0.00537
555 Oak Street;2006-12-20;0.00537
123 Fake Street;2006-12-20;0.00563
456 Elm Street;2006-12-20;0.00563
789 Maple Avenue;2006-12-20;0.00563
444 Pine Street;2006-12-20;0.00563
555 Oak Street;2006-12-20;0.00563
123 Fake Street;2006-12-20;0.0056
456 Elm Street;2006-12-20;0.0056
789 Maple Avenue;2006-12-20;0.0056
444 Pine Street;2006-12-20;0.0056
555 Oak Street;2006-12-20;0.0056
123 Fake Street;2006-12-20;0.0056
456 Elm Street;2006-12-20;0.0056
789 Maple Avenue;2006-12-20;0.0056
444 Pine Street;2006-12-20;0.0056
555 Oak Street;2006-12-20;0.0056
123 Fake Street;2006-12-20;0.0055
456 Elm Street;2006-12-20;0.0055
789 Maple Avenue;2006-12-20;0.0055
444 Pine Street;2006-12-20;0.0055
555 Oak Street;2006-12-20;0.0055
123 Fake Street;2006-12-20;0.00543
456 Elm Street;2006-12-20;0.00543
789 Maple Avenue;2006-12-20;0.00543
444 Pine Street;2006-12-20;0.00543
555 Oak Street;2006-12-20;0.00543
123 Fake Street;2006-12-20;0.00537
456 Elm Street;2006-12-20;0.00537
789 Maple Avenue;2006-12-20;0.00537
444 Pine Street;2006-12-20;0.00537
555 Oak Street;2006-12-20;0.00537
123 Fake Street;2006-12-20;0.00537
456 Elm Street;2006-12-20;0.00537
789 Maple Avenue;2006-12-20;0.00537
444 Pine Street;2006-12-20;0.00537
555 Oak Street;2006-12-20;0.00537
123 Fake Street;2006-12-20;0.00537
456 Elm Street;2006-12-20;0.00537
789 Maple Avenue;2006-12-20;0.00537
444 Pine Street;2006-12-20;0.00537
555 Oak Street;2006-12-20;0.00537
123 Fake Street;2006-12-20;0.00547
456 Elm Street;2006-12-20;0.00547
789 Maple Avenue;2006-12-20;0.00547
444 Pine Street;2006-12-20;0.00547
555 Oak Street;2006-12-20;0.00547
123 Fake Street;2006-12-20;0.0054
456 Elm Street;2006-12-20;0.0054
789 Maple Avenue;2006-12-20;0.0054
444 Pine Street;2006-12-20;0.0054
555 Oak Street;2006-12-20;0.0054
123 Fake Street;2006-12-20;0.00537
456 Elm Street;2006-12-20;0.00537
789 Maple Avenue;2006-12-20;0.00537
444 Pine Street;2006-12-20;0.00537
555 Oak Street;2006-12-20;0.00537
123 Fake Street;2006-12-20;0.0061
456 Elm Street;2006-12-20;0.0061
789 Maple Avenue;2006-12-20;0.0061
444 Pine Street;2006-12-20;0.0061
555 Oak Street;2006-12-20;0.0061
123 Fake Street;2006-12-20;0.00663
456 Elm Street;2006-12-20;0.00663
789 Maple Avenue;2006-12-20;0.00663
444 Pine Street;2006-12-20;0.00663
555 Oak Street;2006-12-20;0.00663
123 Fake Street;2006-12-20;0.00663
456 Elm Street;2006-12-20;0.00663
789 Maple Avenue;2006-12-20;0.00663
444 Pine Street;2006-12-20;0.00663
555 Oak Street;2006-12-20;0.00663
123 Fake Street;2006-12-20;0.0058
456 Elm Street;2006-12-20;0.0058
789 Maple Avenue;2006-12-20;0.0058
444 Pine Street;2006-12-20;0.0058
555 Oak Street;2006-12-20;0.0058
123 Fake Street;2006-12-20;0.00503
456 Elm Street;2006-12-20;0.00503
789 Maple Avenue;2006-12-20;0.00503
444 Pine Street;2006-12-20;0.00503
555 Oak Street;2006-12-20;0.00503
123 Fake Street;2006-12-20;0.00507
456 Elm Street;2006-12-20;0.00507
789 Maple Avenue;2006-12-20;0.00507
444 Pine Street;2006-12-20;0.00507
555 Oak Street;2006-12-20;0.00507
123 Fake Street;2006-12-20;0.00503
456 Elm Street;2006-12-20;0.00503
789 Maple Avenue;2006-12-20;0.00503
444 Pine Street;2006-12-20;0.00503
555 Oak Street;2006-12-20;0.00503
123 Fake Street;2006-12-20;0.005
456 Elm Street;2006-12-20;0.005
789 Maple Avenue;2006-12-20;0.005
444 Pine Street;2006-12-20;0.005
555 Oak Street;2006-12-20;0.005
123 Fake Street;2006-12-20;0.00493
456 Elm Street;2006-12-20;0.00493
789 Maple Avenue;2006-12-20;0.00493
444 Pine Street;2006-12-20;0.00493
555 Oak Street;2006-12-20;0.00493
123 Fake Street;2006-12-20;0.00433
456 Elm Street;2006-12-20;0.00433
789 Maple Avenue;2006-12-20;0.00433
444 Pine Street;2006-12-20;0.00433
555 Oak Street;2006-12-20;0.00433
123 Fake Street;2006-12-20;0.00367
456 Elm Street;2006-12-20;0.00367
789 Maple Avenue;2006-12-20;0.00367
444 Pine Street;2006-12-20;0.00367
555 Oak Street;2006-12-20;0.00367
123 Fake Street;2006-12-20;0.0037
456 Elm Street;2006-12-20;0.0037
789 Maple Avenue;2006-12-20;0.0037
444 Pine Street;2006-12-20;0.0037
555 Oak Street;2006-12-20;0.0037
123 Fake Street;2006-12-20;0.0038
456 Elm Street;2006-12-20;0.0038
789 Maple Avenue;2006-12-20;0.0038
444 Pine Street;2006-12-20;0.0038
555 Oak Street;2006-12-20;0.0038
123 Fake Street;2006-12-20;0.0038
456 Elm Street;2006-12-20;0.0038
789 Maple Avenue;2006-12-20;0.0038
444 Pine Street;2006-12-20;0.0038
555 Oak Street;2006-12-20;0.0038
123 Fake Street;2006-12-20;0.00377
456 Elm Street;2006-12-20;0.00377
789 Maple Avenue;2006-12-20;0.00377
444 Pine Street;2006-12-20;0.00377
555 Oak Street;2006-12-20;0.00377
123 Fake Street;2006-12-20;0.00377
456 Elm Street;2006-12-20;0.00377
789 Maple Avenue;2006-12-20;0.00377
444 Pine Street;2006-12-20;0.00377
555 Oak Street;2006-12-20;0.00377
123 Fake Street;2006-12-20;0.00373
456 Elm Street;2006-12-20;0.00373
789 Maple Avenue;2006-12-20;0.00373
444 Pine Street;2006-12-20;0.00373
555 Oak Street;2006-12-20;0.00373
123 Fake Street;2006-12-20;0.00537
456 Elm Street;2006-12-20;0.00537
789 Maple Avenue;2006-12-20;0.00537
444 Pine Street;2006-12-20;0.00537
555 Oak Street;2006-12-20;0.00537
123 Fake Street;2006-12-20;0.00517
456 Elm Street;2006-12-20;0.00517
789 Maple Avenue;2006-12-20;0.00517
444 Pine Street;2006-12-20;0.00517
555 Oak Street;2006-12-20;0.00517
123 Fake Street;2006-12-20;0.00517
456 Elm Street;2006-12-20;0.00517
789 Maple Avenue;2006-12-20;0.00517
444 Pine Street;2006-12-20;0.00517
555 Oak Street;2006-12-20;0.00517
123 Fake Street;2006-12-20;0.0052
456 Elm Street;2006-12-20;0.0052
789 Maple Avenue;2006-12-20;0.0052
444 Pine Street;2006-12-20;0.0052
555 Oak Street;2006-12-20;0.0052
123 Fake Street;2006-12-20;0.0052
456 Elm Street;2006-12-20;0.0052
789 Maple Avenue;2006-12-20;0.0052
444 Pine Street;2006-12-20;0.0052
555 Oak Street;2006-12-20;0.0052
123 Fake Street;2006-12-20;0.0052
456 Elm Street;2006-12-20;0.0052
789 Maple Avenue;2006-12-20;0.0052
444 Pine Street;2006-12-20;0.0052
555 Oak Street;2006-12-20;0.0052
123 Fake Street;2006-12-20;0.0051
456 Elm Street;2006-12-20;0.0051
789 Maple Avenue;2006-12-20;0.0051
444 Pine Street;2006-12-20;0.0051
555 Oak Street;2006-12-20;0.0051
123 Fake Street;2006-12-20;0.00507
456 Elm Street;2006-12-20;0.00507
789 Maple Avenue;2006-12-20;0.00507
444 Pine Street;2006-12-20;0.00507
555 Oak Street;2006-12-20;0.00507
123 Fake Street;2006-12-20;0.0059
456 Elm Street;2006-12-20;0.0059
789 Maple Avenue;2006-12-20;0.0059
444 Pine Street;2006-12-20;0.0059
555 Oak Street;2006-12-20;0.0059
123 Fake Street;2006-12-20;0.00693
456 Elm Street;2006-12-20;0.00693
789 Maple Avenue;2006-12-20;0.00693
444 Pine Street;2006-12-20;0.00693
555 Oak Street;2006-12-20;0.00693
123 Fake Street;2006-12-20;0.00693
456 Elm Street;2006-12-20;0.00693
789 Maple Avenue;2006-12-20;0.00693
444 Pine Street;2006-12-20;0.00693
555 Oak Street;2006-12-20;0.00693
123 Fake Street;2006-12-20;0.0069
456 Elm Street;2006-12-20;0.0069
789 Maple Avenue;2006-12-20;0.0069
444 Pine Street;2006-12-20;0.0069
555 Oak Street;2006-12-20;0.0069
123 Fake Street;2006-12-20;0.00683
456 Elm Street;2006-12-20;0.00683
789 Maple Avenue;2006-12-20;0.00683
444 Pine Street;2006-12-20;0.00683
555 Oak Street;2006-12-20;0.00683
123 Fake Street;2006-12-20;0.00683
456 Elm Street;2006-12-20;0.00683
789 Maple Avenue;2006-12-20;0.00683
444 Pine Street;2006-12-20;0.00683
555 Oak Street;2006-12-20;0.00683
123 Fake Street;2006-12-20;0.0068
456 Elm Street;2006-12-20;0.0068
789 Maple Avenue;2006-12-20;0.0068
444 Pine Street;2006-12-20;0.0068
555 Oak Street;2006-12-20;0.0068
123 Fake Street;2006-12-20;0.00673
